"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre"
"444",0.329,0.954,8,-7.006,0,0.0722,4.2e-06,0.000614,0.051,0.627,156.899,"audio_features","6rkeaQRCWZxwkjhyqgxjXi","spotify:track:6rkeaQRCWZxwkjhyqgxjXi","https://api.spotify.com/v1/tracks/6rkeaQRCWZxwkjhyqgxjXi","https://api.spotify.com/v1/audio-analysis/6rkeaQRCWZxwkjhyqgxjXi",237347,4,"heavy-metal"
"445",0.314,0.962,10,-4.81,0,0.191,0.000174,4.68e-05,0.093,0.298,144.125,"audio_features","2XZP7EIjlD75VwYcHNePYj","spotify:track:2XZP7EIjlD75VwYcHNePYj","https://api.spotify.com/v1/tracks/2XZP7EIjlD75VwYcHNePYj","https://api.spotify.com/v1/audio-analysis/2XZP7EIjlD75VwYcHNePYj",241033,4,"heavy-metal"
"446",0.515,0.818,0,-6.323,1,0.0462,0.000226,0.148,0.18,0.213,153.06,"audio_features","3z0F5iN6MKxNgh1VhDrl2E","spotify:track:3z0F5iN6MKxNgh1VhDrl2E","https://api.spotify.com/v1/tracks/3z0F5iN6MKxNgh1VhDrl2E","https://api.spotify.com/v1/audio-analysis/3z0F5iN6MKxNgh1VhDrl2E",378507,4,"heavy-metal"
"447",0.559,0.864,2,-3.989,0,0.0423,0.00445,0.00313,0.0625,0.291,127.983,"audio_features","6eIveQ3SRArBxIE0RsUQKE","spotify:track:6eIveQ3SRArBxIE0RsUQKE","https://api.spotify.com/v1/tracks/6eIveQ3SRArBxIE0RsUQKE","https://api.spotify.com/v1/audio-analysis/6eIveQ3SRArBxIE0RsUQKE",233867,4,"heavy-metal"
"448",0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,"audio_features","4f3RDq9nYPBeR1yMSgnmBm","spotify:track:4f3RDq9nYPBeR1yMSgnmBm","https://api.spotify.com/v1/tracks/4f3RDq9nYPBeR1yMSgnmBm","https://api.spotify.com/v1/audio-analysis/4f3RDq9nYPBeR1yMSgnmBm",310080,4,"heavy-metal"
"449",0.573,0.923,11,-5.509,0,0.0634,0.000267,0.000259,0.051,0.445,130.005,"audio_features","1W9LVZfmOltv8rlodKOaqH","spotify:track:1W9LVZfmOltv8rlodKOaqH","https://api.spotify.com/v1/tracks/1W9LVZfmOltv8rlodKOaqH","https://api.spotify.com/v1/audio-analysis/1W9LVZfmOltv8rlodKOaqH",350307,3,"heavy-metal"
"450",0.35,0.961,1,-2.045,0,0.176,2.23e-05,0.000109,0.371,0.22,114.157,"audio_features","4h9uSVP5TLMgfIushabPE2","spotify:track:4h9uSVP5TLMgfIushabPE2","https://api.spotify.com/v1/tracks/4h9uSVP5TLMgfIushabPE2","https://api.spotify.com/v1/audio-analysis/4h9uSVP5TLMgfIushabPE2",180096,4,"heavy-metal"
"451",0.479,0.9,2,-6.646,0,0.0425,0.000558,0.00105,0.326,0.554,90.996,"audio_features","282RZOdU2idTClxJ7XIltH","spotify:track:282RZOdU2idTClxJ7XIltH","https://api.spotify.com/v1/tracks/282RZOdU2idTClxJ7XIltH","https://api.spotify.com/v1/audio-analysis/282RZOdU2idTClxJ7XIltH",278640,4,"heavy-metal"
"452",0.353,0.712,5,-4.636,1,0.0401,7.94e-05,0.274,0.074,0.231,77.008,"audio_features","7nXQynqw05eNA9oKgpCUHA","spotify:track:7nXQynqw05eNA9oKgpCUHA","https://api.spotify.com/v1/tracks/7nXQynqw05eNA9oKgpCUHA","https://api.spotify.com/v1/audio-analysis/7nXQynqw05eNA9oKgpCUHA",368369,3,"heavy-metal"
"453",0.46,0.952,11,-4.948,0,0.0647,0.000411,0.00458,0.109,0.2,140.022,"audio_features","0Q8CLsxW4nKQms7Rav53xh","spotify:track:0Q8CLsxW4nKQms7Rav53xh","https://api.spotify.com/v1/tracks/0Q8CLsxW4nKQms7Rav53xh","https://api.spotify.com/v1/audio-analysis/0Q8CLsxW4nKQms7Rav53xh",266067,4,"heavy-metal"
"454",0.437,0.967,8,-5.472,1,0.0723,6.29e-06,0.845,0.226,0.266,92.433,"audio_features","6s3RVxopazXw7ROcexLBQR","spotify:track:6s3RVxopazXw7ROcexLBQR","https://api.spotify.com/v1/tracks/6s3RVxopazXw7ROcexLBQR","https://api.spotify.com/v1/audio-analysis/6s3RVxopazXw7ROcexLBQR",298693,4,"heavy-metal"
"455",0.269,0.97,8,-5.63,0,0.158,0.000118,0.0903,0.117,0.158,102.24,"audio_features","3e9I5x5sGzQWIBgXvK0Y14","spotify:track:3e9I5x5sGzQWIBgXvK0Y14","https://api.spotify.com/v1/tracks/3e9I5x5sGzQWIBgXvK0Y14","https://api.spotify.com/v1/audio-analysis/3e9I5x5sGzQWIBgXvK0Y14",354503,4,"heavy-metal"
"456",0.359,0.959,1,-3.685,1,0.104,0.000216,0.00343,0.435,0.158,103.038,"audio_features","0lCwaZYSRy6q0jLmnYiQxi","spotify:track:0lCwaZYSRy6q0jLmnYiQxi","https://api.spotify.com/v1/tracks/0lCwaZYSRy6q0jLmnYiQxi","https://api.spotify.com/v1/audio-analysis/0lCwaZYSRy6q0jLmnYiQxi",230227,3,"heavy-metal"
"457",0.302,0.805,6,-11.395,0,0.0967,0.000849,4.19e-06,0.151,0.578,112.766,"audio_features","6lWFQo5NuR3y8Q6CHIRatA","spotify:track:6lWFQo5NuR3y8Q6CHIRatA","https://api.spotify.com/v1/tracks/6lWFQo5NuR3y8Q6CHIRatA","https://api.spotify.com/v1/audio-analysis/6lWFQo5NuR3y8Q6CHIRatA",275387,4,"heavy-metal"
"458",0.535,0.959,11,-6.631,1,0.0483,9.45e-06,0.546,0.0518,0.441,129.769,"audio_features","0M82wZjP8IGboFGIOiw1ah","spotify:track:0M82wZjP8IGboFGIOiw1ah","https://api.spotify.com/v1/tracks/0M82wZjP8IGboFGIOiw1ah","https://api.spotify.com/v1/audio-analysis/0M82wZjP8IGboFGIOiw1ah",216347,4,"heavy-metal"
"459",0.333,0.445,3,-16.343,0,0.0283,0.00858,0.0451,0.167,0.35,89.371,"audio_features","13zmzwQNK2EOJ9zp8yrt47","spotify:track:13zmzwQNK2EOJ9zp8yrt47","https://api.spotify.com/v1/tracks/13zmzwQNK2EOJ9zp8yrt47","https://api.spotify.com/v1/audio-analysis/13zmzwQNK2EOJ9zp8yrt47",417840,4,"heavy-metal"
"460",0.379,0.859,8,-4.347,1,0.0407,5.15e-05,0.0112,0.32,0.437,75.007,"audio_features","6Rxgm64TEu1brYJ3dqV0HW","spotify:track:6Rxgm64TEu1brYJ3dqV0HW","https://api.spotify.com/v1/tracks/6Rxgm64TEu1brYJ3dqV0HW","https://api.spotify.com/v1/audio-analysis/6Rxgm64TEu1brYJ3dqV0HW",191827,4,"heavy-metal"
"461",0.399,0.94,4,-6.686,1,0.0915,1.7e-05,0.815,0.348,0.132,154.999,"audio_features","1ZfnGTUnha3QHj3KFmub0W","spotify:track:1ZfnGTUnha3QHj3KFmub0W","https://api.spotify.com/v1/tracks/1ZfnGTUnha3QHj3KFmub0W","https://api.spotify.com/v1/audio-analysis/1ZfnGTUnha3QHj3KFmub0W",401120,3,"heavy-metal"
"462",0.333,0.988,1,-4.117,1,0.154,8.03e-05,0.0175,0.05,0.0977,98.675,"audio_features","0TvcIlBxvXqfvy8mk36nQk","spotify:track:0TvcIlBxvXqfvy8mk36nQk","https://api.spotify.com/v1/tracks/0TvcIlBxvXqfvy8mk36nQk","https://api.spotify.com/v1/audio-analysis/0TvcIlBxvXqfvy8mk36nQk",291733,4,"heavy-metal"
"463",0.331,0.79,9,-11.612,0,0.078,0.00279,0.0953,0.334,0.604,163.479,"audio_features","6DRvu6LgU0wRF6Yr7WHRji","spotify:track:6DRvu6LgU0wRF6Yr7WHRji","https://api.spotify.com/v1/tracks/6DRvu6LgU0wRF6Yr7WHRji","https://api.spotify.com/v1/audio-analysis/6DRvu6LgU0wRF6Yr7WHRji",259933,4,"heavy-metal"
"464",0.257,0.951,8,-3.783,1,0.0997,5.38e-05,0.15,0.121,0.207,101.189,"audio_features","0hKtqHVkSvlVRMJ00M9d56","spotify:track:0hKtqHVkSvlVRMJ00M9d56","https://api.spotify.com/v1/tracks/0hKtqHVkSvlVRMJ00M9d56","https://api.spotify.com/v1/audio-analysis/0hKtqHVkSvlVRMJ00M9d56",252280,4,"heavy-metal"
"465",0.446,0.89,8,-6.305,1,0.0552,0.000159,1e-05,0.468,0.324,94.97,"audio_features","082aruk105IENXRKj6RehY","spotify:track:082aruk105IENXRKj6RehY","https://api.spotify.com/v1/tracks/082aruk105IENXRKj6RehY","https://api.spotify.com/v1/audio-analysis/082aruk105IENXRKj6RehY",260627,4,"heavy-metal"
"466",0.516,0.935,8,-4.59,1,0.0377,0.00363,4.85e-05,0.0787,0.201,92.006,"audio_features","2uJmtA4jkZyeI9NQB9XGFX","spotify:track:2uJmtA4jkZyeI9NQB9XGFX","https://api.spotify.com/v1/tracks/2uJmtA4jkZyeI9NQB9XGFX","https://api.spotify.com/v1/audio-analysis/2uJmtA4jkZyeI9NQB9XGFX",349933,4,"heavy-metal"
"467",0.54,0.782,0,-11.649,1,0.0434,0.00873,0.774,0.165,0.153,110.025,"audio_features","0rzMHOoTHTEuIIemojtn5K","spotify:track:0rzMHOoTHTEuIIemojtn5K","https://api.spotify.com/v1/tracks/0rzMHOoTHTEuIIemojtn5K","https://api.spotify.com/v1/audio-analysis/0rzMHOoTHTEuIIemojtn5K",403147,4,"heavy-metal"
"468",0.465,0.958,1,-4.247,0,0.0418,0.000156,0.000111,0.117,0.615,141.214,"audio_features","1IaQLINjiOCSv4INrrv0aS","spotify:track:1IaQLINjiOCSv4INrrv0aS","https://api.spotify.com/v1/tracks/1IaQLINjiOCSv4INrrv0aS","https://api.spotify.com/v1/audio-analysis/1IaQLINjiOCSv4INrrv0aS",277547,4,"heavy-metal"
"469",0.505,0.912,8,-7.277,1,0.0563,0.000637,0.0652,0.399,0.203,96.072,"audio_features","6sxqSN9YxAHzMzJ8u835J5","spotify:track:6sxqSN9YxAHzMzJ8u835J5","https://api.spotify.com/v1/tracks/6sxqSN9YxAHzMzJ8u835J5","https://api.spotify.com/v1/audio-analysis/6sxqSN9YxAHzMzJ8u835J5",328973,4,"heavy-metal"
"470",0.262,0.991,1,-5.373,0,0.167,4.09e-05,0.204,0.15,0.0827,192.858,"audio_features","1HIltntwioJoDMsHBmH0Bl","spotify:track:1HIltntwioJoDMsHBmH0Bl","https://api.spotify.com/v1/tracks/1HIltntwioJoDMsHBmH0Bl","https://api.spotify.com/v1/audio-analysis/1HIltntwioJoDMsHBmH0Bl",259173,4,"heavy-metal"
"471",0.254,0.964,10,-4.244,0,0.098,0.000152,0.000306,0.172,0.188,128.954,"audio_features","2Z37g5qGTv5kwk3nuItggy","spotify:track:2Z37g5qGTv5kwk3nuItggy","https://api.spotify.com/v1/tracks/2Z37g5qGTv5kwk3nuItggy","https://api.spotify.com/v1/audio-analysis/2Z37g5qGTv5kwk3nuItggy",299400,4,"heavy-metal"
"472",0.491,0.744,3,-6.306,1,0.0351,0.000158,0.000102,0.325,0.375,125.058,"audio_features","2edSHS8PhbiPgLxQhMpMkO","spotify:track:2edSHS8PhbiPgLxQhMpMkO","https://api.spotify.com/v1/tracks/2edSHS8PhbiPgLxQhMpMkO","https://api.spotify.com/v1/audio-analysis/2edSHS8PhbiPgLxQhMpMkO",279373,4,"heavy-metal"
"473",0.312,0.971,3,-5.139,1,0.0785,1.46e-05,0.0109,0.746,0.203,160.009,"audio_features","0VIsn60cvchrocLoaJ87GM","spotify:track:0VIsn60cvchrocLoaJ87GM","https://api.spotify.com/v1/tracks/0VIsn60cvchrocLoaJ87GM","https://api.spotify.com/v1/audio-analysis/0VIsn60cvchrocLoaJ87GM",316675,4,"heavy-metal"
"474",0.285,0.93,0,-7.939,1,0.0752,1.34e-06,0.988,0.518,0.0341,80.436,"audio_features","2XHG1C3ksw9EAclBFDYZ2M","spotify:track:2XHG1C3ksw9EAclBFDYZ2M","https://api.spotify.com/v1/tracks/2XHG1C3ksw9EAclBFDYZ2M","https://api.spotify.com/v1/audio-analysis/2XHG1C3ksw9EAclBFDYZ2M",519293,4,"heavy-metal"
"475",0.372,0.888,2,-5.88,1,0.0943,0.000211,0.00442,0.115,0.555,141.374,"audio_features","769cLRTw2y6KRdkFWFkxtu","spotify:track:769cLRTw2y6KRdkFWFkxtu","https://api.spotify.com/v1/tracks/769cLRTw2y6KRdkFWFkxtu","https://api.spotify.com/v1/audio-analysis/769cLRTw2y6KRdkFWFkxtu",305293,4,"heavy-metal"
"476",0.375,0.951,4,-9.113,0,0.113,0.000754,0.259,0.103,0.198,100.631,"audio_features","3LM41UarpHPJkUZ7rVbbGx","spotify:track:3LM41UarpHPJkUZ7rVbbGx","https://api.spotify.com/v1/tracks/3LM41UarpHPJkUZ7rVbbGx","https://api.spotify.com/v1/audio-analysis/3LM41UarpHPJkUZ7rVbbGx",395133,4,"heavy-metal"
"477",0.283,0.983,0,-3.561,0,0.126,3.97e-05,0.0047,0.336,0.117,110.032,"audio_features","7lu2J32qRCqH09VuBCuhM9","spotify:track:7lu2J32qRCqH09VuBCuhM9","https://api.spotify.com/v1/tracks/7lu2J32qRCqH09VuBCuhM9","https://api.spotify.com/v1/audio-analysis/7lu2J32qRCqH09VuBCuhM9",312507,4,"heavy-metal"
"478",0.315,0.775,2,-4.766,0,0.0378,0.0361,0.0173,0.428,0.385,108.115,"audio_features","7AWeyu0x4vJp3pb2RKadBT","spotify:track:7AWeyu0x4vJp3pb2RKadBT","https://api.spotify.com/v1/tracks/7AWeyu0x4vJp3pb2RKadBT","https://api.spotify.com/v1/audio-analysis/7AWeyu0x4vJp3pb2RKadBT",295133,4,"heavy-metal"
"479",0.468,0.996,11,-3.027,0,0.179,1.41e-05,0,0.26,0.094,75.978,"audio_features","7iXehQAqsHO8xwGUcnZpHW","spotify:track:7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/tracks/7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/audio-analysis/7iXehQAqsHO8xwGUcnZpHW",218133,4,"heavy-metal"
"480",0.364,0.982,6,-7.034,0,0.195,6.65e-05,0.0124,0.163,0.127,113.772,"audio_features","0dpFb4qv92TE9R00Lq4SAW","spotify:track:0dpFb4qv92TE9R00Lq4SAW","https://api.spotify.com/v1/tracks/0dpFb4qv92TE9R00Lq4SAW","https://api.spotify.com/v1/audio-analysis/0dpFb4qv92TE9R00Lq4SAW",392800,4,"heavy-metal"
"481",0.315,0.775,2,-4.766,0,0.0378,0.0361,0.0173,0.428,0.385,108.115,"audio_features","7AWeyu0x4vJp3pb2RKadBT","spotify:track:7AWeyu0x4vJp3pb2RKadBT","https://api.spotify.com/v1/tracks/7AWeyu0x4vJp3pb2RKadBT","https://api.spotify.com/v1/audio-analysis/7AWeyu0x4vJp3pb2RKadBT",295133,4,"heavy-metal"
"482",0.406,0.964,6,-4.453,1,0.0476,4.05e-05,0.612,0.0556,0.559,181.982,"audio_features","7zmgGJrQoOOSrkEoJDVeR2","spotify:track:7zmgGJrQoOOSrkEoJDVeR2","https://api.spotify.com/v1/tracks/7zmgGJrQoOOSrkEoJDVeR2","https://api.spotify.com/v1/audio-analysis/7zmgGJrQoOOSrkEoJDVeR2",259680,4,"heavy-metal"
"483",0.303,0.98,6,-3.625,1,0.154,0.000275,0.0416,0.0396,0.155,137.947,"audio_features","0iyNAOGge1vkB1iPKb8L7T","spotify:track:0iyNAOGge1vkB1iPKb8L7T","https://api.spotify.com/v1/tracks/0iyNAOGge1vkB1iPKb8L7T","https://api.spotify.com/v1/audio-analysis/0iyNAOGge1vkB1iPKb8L7T",232280,4,"heavy-metal"
"484",0.501,0.809,9,-12.12,0,0.0351,0.00113,0.0831,0.0343,0.611,117.512,"audio_features","1sRNnxZZDt6rPyvSbCw5im","spotify:track:1sRNnxZZDt6rPyvSbCw5im","https://api.spotify.com/v1/tracks/1sRNnxZZDt6rPyvSbCw5im","https://api.spotify.com/v1/audio-analysis/1sRNnxZZDt6rPyvSbCw5im",254240,4,"heavy-metal"
"485",0.573,0.923,11,-5.509,0,0.0634,0.000267,0.000259,0.051,0.445,130.005,"audio_features","1W9LVZfmOltv8rlodKOaqH","spotify:track:1W9LVZfmOltv8rlodKOaqH","https://api.spotify.com/v1/tracks/1W9LVZfmOltv8rlodKOaqH","https://api.spotify.com/v1/audio-analysis/1W9LVZfmOltv8rlodKOaqH",350307,3,"heavy-metal"
"486",0.212,0.81,1,-4.506,0,0.0363,0.000567,0,0.233,0.202,81.903,"audio_features","5Q964CEfbwUO0xXGrIzQoI","spotify:track:5Q964CEfbwUO0xXGrIzQoI","https://api.spotify.com/v1/tracks/5Q964CEfbwUO0xXGrIzQoI","https://api.spotify.com/v1/audio-analysis/5Q964CEfbwUO0xXGrIzQoI",294986,4,"heavy-metal"
"487",0.234,0.911,4,-5.114,0,0.08,3.34e-05,0.258,0.344,0.197,199.846,"audio_features","0B6uxTg34PpMBFhA4fKsAU","spotify:track:0B6uxTg34PpMBFhA4fKsAU","https://api.spotify.com/v1/tracks/0B6uxTg34PpMBFhA4fKsAU","https://api.spotify.com/v1/audio-analysis/0B6uxTg34PpMBFhA4fKsAU",406827,4,"heavy-metal"
"488",0.311,0.953,2,-4.96,1,0.172,0.000216,2.19e-06,0.111,0.417,132.856,"audio_features","7k2z42fr12Pl9SY5G3MUkg","spotify:track:7k2z42fr12Pl9SY5G3MUkg","https://api.spotify.com/v1/tracks/7k2z42fr12Pl9SY5G3MUkg","https://api.spotify.com/v1/audio-analysis/7k2z42fr12Pl9SY5G3MUkg",353442,4,"heavy-metal"
"489",0.322,0.932,4,-4.252,0,0.163,8.57e-05,0.817,0.0969,0.376,138.042,"audio_features","5a2hIQWInPjqkkFiUEgxoX","spotify:track:5a2hIQWInPjqkkFiUEgxoX","https://api.spotify.com/v1/tracks/5a2hIQWInPjqkkFiUEgxoX","https://api.spotify.com/v1/audio-analysis/5a2hIQWInPjqkkFiUEgxoX",244160,4,"heavy-metal"
"490",0.43,0.991,2,-2.837,0,0.0916,0.000343,0.00249,0.416,0.276,107.031,"audio_features","2Uvr2xuxKPT4ITFkFIFrAi","spotify:track:2Uvr2xuxKPT4ITFkFIFrAi","https://api.spotify.com/v1/tracks/2Uvr2xuxKPT4ITFkFIFrAi","https://api.spotify.com/v1/audio-analysis/2Uvr2xuxKPT4ITFkFIFrAi",249240,4,"heavy-metal"
"491",0.443,0.991,1,-3.458,1,0.281,0.00398,0.000579,0.106,0.0519,155.045,"audio_features","7sxiG6BuAb28nh3qGmbz7L","spotify:track:7sxiG6BuAb28nh3qGmbz7L","https://api.spotify.com/v1/tracks/7sxiG6BuAb28nh3qGmbz7L","https://api.spotify.com/v1/audio-analysis/7sxiG6BuAb28nh3qGmbz7L",264774,4,"heavy-metal"
"492",0.363,0.971,5,-2.974,0,0.0776,7.1e-06,0.00358,0.0797,0.347,146.018,"audio_features","6EF0xhfKtQNqUPz2mnE5BD","spotify:track:6EF0xhfKtQNqUPz2mnE5BD","https://api.spotify.com/v1/tracks/6EF0xhfKtQNqUPz2mnE5BD","https://api.spotify.com/v1/audio-analysis/6EF0xhfKtQNqUPz2mnE5BD",299787,4,"heavy-metal"
"493",0.299,0.99,6,-3.498,1,0.156,0.000732,0.000405,0.165,0.197,110.313,"audio_features","4G8EhnfKvBQVlOJ4xXCHpQ","spotify:track:4G8EhnfKvBQVlOJ4xXCHpQ","https://api.spotify.com/v1/tracks/4G8EhnfKvBQVlOJ4xXCHpQ","https://api.spotify.com/v1/audio-analysis/4G8EhnfKvBQVlOJ4xXCHpQ",258587,4,"heavy-metal"
"494",0.511,0.809,6,-8.618,0,0.0721,0.00309,0.249,0.451,0.112,117.964,"audio_features","6oNPnS3cxhRNAwGCoX4m9R","spotify:track:6oNPnS3cxhRNAwGCoX4m9R","https://api.spotify.com/v1/tracks/6oNPnS3cxhRNAwGCoX4m9R","https://api.spotify.com/v1/audio-analysis/6oNPnS3cxhRNAwGCoX4m9R",304787,3,"heavy-metal"
"495",0.511,0.993,1,-3.341,1,0.131,0.000326,8.32e-06,0.288,0.322,129.986,"audio_features","52lWFbQaG8VajS7y41hafF","spotify:track:52lWFbQaG8VajS7y41hafF","https://api.spotify.com/v1/tracks/52lWFbQaG8VajS7y41hafF","https://api.spotify.com/v1/audio-analysis/52lWFbQaG8VajS7y41hafF",270693,5,"heavy-metal"
"496",0.506,0.967,6,-2.973,1,0.0451,6.59e-05,0.41,0.167,0.488,129.704,"audio_features","0sObxZUKqdPfgjG9ahSlP5","spotify:track:0sObxZUKqdPfgjG9ahSlP5","https://api.spotify.com/v1/tracks/0sObxZUKqdPfgjG9ahSlP5","https://api.spotify.com/v1/audio-analysis/0sObxZUKqdPfgjG9ahSlP5",270253,4,"heavy-metal"
"497",0.449,0.985,1,-1.585,1,0.146,3.22e-05,8.4e-05,0.278,0.447,158.944,"audio_features","0CdHnV4vaqNDKskubNQWLb","spotify:track:0CdHnV4vaqNDKskubNQWLb","https://api.spotify.com/v1/tracks/0CdHnV4vaqNDKskubNQWLb","https://api.spotify.com/v1/audio-analysis/0CdHnV4vaqNDKskubNQWLb",269853,4,"heavy-metal"
"498",0.171,0.995,2,-3.752,0,0.0875,2.92e-06,0.41,0.173,0.119,105.272,"audio_features","6c1hKkBNxNOL7Nv8kINyas","spotify:track:6c1hKkBNxNOL7Nv8kINyas","https://api.spotify.com/v1/tracks/6c1hKkBNxNOL7Nv8kINyas","https://api.spotify.com/v1/audio-analysis/6c1hKkBNxNOL7Nv8kINyas",273056,4,"heavy-metal"
"499",0.521,0.913,7,-3.948,1,0.0819,4.13e-05,0.00023,0.0961,0.542,140.059,"audio_features","0Ra3DxdKaqmMhUy2enFfb4","spotify:track:0Ra3DxdKaqmMhUy2enFfb4","https://api.spotify.com/v1/tracks/0Ra3DxdKaqmMhUy2enFfb4","https://api.spotify.com/v1/audio-analysis/0Ra3DxdKaqmMhUy2enFfb4",197853,4,"heavy-metal"
"500",0.416,0.971,8,-5.839,0,0.183,1.06e-05,0.000366,0.156,0.328,177.938,"audio_features","4sIHlIUA4JGmY9lhpKcNHN","spotify:track:4sIHlIUA4JGmY9lhpKcNHN","https://api.spotify.com/v1/tracks/4sIHlIUA4JGmY9lhpKcNHN","https://api.spotify.com/v1/audio-analysis/4sIHlIUA4JGmY9lhpKcNHN",241560,4,"heavy-metal"
